index,id,lat,lon
817,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMToxOjUw,52.670081,13.320426
818,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMToxOjUx,52.670130,13.320479
819,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMjoxOjUw,52.664629,13.340528
820,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMjoxOjUx,52.664544,13.340492
821,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMzoxOjUw,52.654763,13.386172
822,U3RvcDoxOmRlOjEyMDY3OjkwMDMxMDAwNDoxOjUw,52.427629,13.752022
823,U3RvcDoxOmRlOjEyMDY3OjkwMDMxMDAwNDoyOjUx,52.427681,13.752098
824,U3RvcDoxOmRlOjEyMDY3OjkwMDMxMDAwNDozOjUy,52.429643,13.750917
825,U3RvcDoxOmRlOjEyMDY3OjkwMDMxMDAwNDozOjUz,52.429571,13.750774
826,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDAwMToxOjUw,52.388080,13.299522
827,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDAwMToyOjUx,52.388032,13.299812
828,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDAwODoxOjUw,52.358153,13.097973
829,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDAwODoyOjUx,52.358135,13.098037
830,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDExNDoxOjUw,52.396943,13.276604
831,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDExNDoxOjUx,52.396877,13.276641
832,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAyNzoyOjUy,52.338503,13.415406
833,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAyODoxOjUw,52.360777,13.407878
834,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAyODoxOjUx,52.360750,13.407713
835,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAzMjoxOjUw,52.350846,13.284620
836,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAzMjoyOjUx,52.350858,13.284743
837,,0.000000,0.000000
